id,ItemCode,Description,Grade,PriceList,MegaCode
null,TAA07461,VBMT160408HQ,CA510,325,KKTAA07461
null,TAB07461,VBMT160408HQ,CA515,325,KKTAB07461
null,TAC07461,VBMT160408HQ,CA525,325,KKTAC07461
null,TAD07461,VBMT160408HQ,CA530,325,KKTAD07461
null,TJQ07461,VBMT160408HQ,CA5515,345,KKTJQ07461
null,TJR07461,VBMT160408HQ,CA5525,345,KKTJR07461
null,TJT07461,VBMT160408HQ,CA5535,345,KKTJT07461
null,TJU07461,VBMT160408HQ,CA6515,325,KKTJU07461
null,TJV07461,VBMT160408HQ,CA6525,325,KKTJV07461
null,TJW07566,VBMT160408HQ,PR1025,355,KKTJW07566
null,TJZ07461,VBMT160408HQ,PR1125,325,KKTJZ07461
null,TKT03821,VBMT160408HQ,PR930,355,KKTKT03821
null,TJA07566,VBMT160408HQ,PV7005,340,KKTJA07566
null,TJC07566,VBMT160408HQ,PV7010,340,KKTJC07566
null,TJL07566,VBMT160408HQ,PV7020,355,KKTJL07566
null,TJM07566,VBMT160408HQ,PV7025,340,KKTJM07566
null,TLD07566,VBMT160408HQ,PV720,340,KKTLD07566
null,TKZ03821,VBMT160408HQ,PV90,355,KKTKZ03821
null,TSJ03130,VBMT160408HQ,TN60,320,KKTSJ03130
null,TSC07566,VBMT160408HQ,TN6010,305,KKTSC07566
null,TSQ07566,VBMT160408HQ,TN6020,305,KKTSQ07566
null,TSR07566,VBMT160408HQ,TN620,305,KKTSR07566
null,TBR05618,VBMT160408NE,KPD001,4495,KKTBR05618
null,TAA07476,VBMT160408PP,CA510,325,KKTAA07476
null,TAB07476,VBMT160408PP,CA515,325,KKTAB07476
null,TAC07476,VBMT160408PP,CA525,325,KKTAC07476
null,TAD07476,VBMT160408PP,CA530,325,KKTAD07476
null,TKB07602,VBMT160408PP,PR1225,355,KKTKB07602
null,TKD07602,VBMT160408PP,PR1425,355,KKTKD07602
null,TJC07594,VBMT160408PP,PV7010,340,KKTJC07594
null,TLD07594,VBMT160408PP,PV720,340,KKTLD07594
null,TSC07594,VBMT160408PP,TN6010,305,KKTSC07594
null,TSR07594,VBMT160408PP,TN620,305,KKTSR07594
null,TLC07602,VBMT160408PP,PR1535,355,KKTLC07602
null,TBR05641,VBMT160408SE,KPD001,1345,KKTBR05641
null,TAA07472,VBMT160408VF,CA510,325,KKTAA07472
null,TAB07472,VBMT160408VF,CA515,325,KKTAB07472
null,TAC07472,VBMT160408VF,CA525,325,KKTAC07472
null,TAD07472,VBMT160408VF,CA530,325,KKTAD07472
null,TJS07472,VBMT160408VF,CA5505,345,KKTJS07472
null,TJQ07472,VBMT160408VF,CA5515,345,KKTJQ07472
null,TJR07472,VBMT160408VF,CA5525,345,KKTJR07472
null,TJT07472,VBMT160408VF,CA5535,345,KKTJT07472
null,TJW07587,VBMT160408VF,PR1025,355,KKTJW07587
null,TKT03837,VBMT160408VF,PR930,355,KKTKT03837
null,TJC07587,VBMT160408VF,PV7010,340,KKTJC07587
null,TJL07587,VBMT160408VF,PV7020,355,KKTJL07587
null,TJM07587,VBMT160408VF,PV7025,340,KKTJM07587
null,TLD07587,VBMT160408VF,PV720,340,KKTLD07587
null,TKZ03837,VBMT160408VF,PV90,355,KKTKZ03837
null,TSC07587,VBMT160408VF,TN6010,305,KKTSC07587
null,TSQ07587,VBMT160408VF,TN6020,305,KKTSQ07587
null,TSR07587,VBMT160408VF,TN620,305,KKTSR07587
null,TAA07462,VBMT160412HQ,CA510,325,KKTAA07462
null,TAB07462,VBMT160412HQ,CA515,325,KKTAB07462
null,TAC07462,VBMT160412HQ,CA525,325,KKTAC07462
null,TAD07462,VBMT160412HQ,CA530,325,KKTAD07462
null,TJQ07462,VBMT160412HQ,CA5515,345,KKTJQ07462
null,TJR07462,VBMT160412HQ,CA5525,345,KKTJR07462
null,TJT07462,VBMT160412HQ,CA5535,345,KKTJT07462
null,TJW07567,VBMT160412HQ,PR1025,355,KKTJW07567
null,TKT03822,VBMT160412HQ,PR930,355,KKTKT03822
null,TJC07567,VBMT160412HQ,PV7010,340,KKTJC07567
null,TJL07567,VBMT160412HQ,PV7020,355,KKTJL07567
null,TJM07567,VBMT160412HQ,PV7025,340,KKTJM07567
null,TLD07567,VBMT160412HQ,PV720,340,KKTLD07567
null,TKZ03822,VBMT160412HQ,PV90,355,KKTKZ03822
null,TSC07567,VBMT160412HQ,TN6010,305,KKTSC07567
null,TSQ07567,VBMT160412HQ,TN6020,305,KKTSQ07567
null,TSR07567,VBMT160412HQ,TN620,305,KKTSR07567
null,TAA07477,VBMT160412PP,CA510,325,KKTAA07477
null,TAB07477,VBMT160412PP,CA515,325,KKTAB07477
null,TAC07477,VBMT160412PP,CA525,325,KKTAC07477
null,TAD07477,VBMT160412PP,CA530,325,KKTAD07477
null,TKB07603,VBMT160412PP,PR1225,355,KKTKB07603
null,TKD07603,VBMT160412PP,PR1425,355,KKTKD07603
null,TJC07595,VBMT160412PP,PV7010,340,KKTJC07595
null,TLD07595,VBMT160412PP,PV720,340,KKTLD07595
null,TSC07595,VBMT160412PP,TN6010,305,KKTSC07595
null,TSR07595,VBMT160412PP,TN620,305,KKTSR07595
null,TLC07603,VBMT160412PP,PR1535,355,KKTLC07603
null,TAA07473,VBMT160412VF,CA510,325,KKTAA07473
null,TAB07473,VBMT160412VF,CA515,325,KKTAB07473
null,TAC07473,VBMT160412VF,CA525,325,KKTAC07473
null,TAD07473,VBMT160412VF,CA530,325,KKTAD07473
null,TJQ07473,VBMT160412VF,CA5515,345,KKTJQ07473
null,TJR07473,VBMT160412VF,CA5525,345,KKTJR07473
null,TJW07588,VBMT160412VF,PR1025,355,KKTJW07588
null,TJC07588,VBMT160412VF,PV7010,340,KKTJC07588
null,TJL07588,VBMT160412VF,PV7020,355,KKTJL07588
null,TJM07588,VBMT160412VF,PV7025,340,KKTJM07588
null,TLD07588,VBMT160412VF,PV720,340,KKTLD07588
null,TSC07588,VBMT160412VF,TN6010,305,KKTSC07588
null,TSQ07588,VBMT160412VF,TN6020,305,KKTSQ07588
null,TSR07588,VBMT160412VF,TN620,305,KKTSR07588
null,TSJ63359,VCGT110301FN-Z,TN60,435,KKTSJ63359
null,TSJ63360,VCGT110302FN-Z,TN60,435,KKTSJ63360
null,TSJ63051,VCGT110302R-Y,TN60,370,KKTSJ63051
null,TSJ63361,VCGT110304FN-Z,TN60,435,KKTSJ63361
null,TWE04635,VCGT160404AH,KW10,740,KKTWE04635
null,TLE04635,VCGT160404AH,PDL025,1080,KKTLE04635
null,TWE04631,VCGT160404L-A3,KW10,450,KKTWE04631
null,TLE04631,VCGT160404L-A3,PDL025,675,KKTLE04631
null,TWE04630,VCGT160404R-A3,KW10,450,KKTWE04630
null,TLE04630,VCGT160404R-A3,PDL025,675,KKTLE04630
null,TWE04633,VCGT160408L-A3,KW10,450,KKTWE04633
null,TLE04633,VCGT160408L-A3,PDL025,675,KKTLE04633
null,TWE04632,VCGT160408R-A3,KW10,450,KKTWE04632
null,TLE04632,VCGT160408R-A3,PDL025,675,KKTLE04632
null,TWE64640,VCGT160412,KW10,650,KKTWE64640
null,TWE64635,VCGT220530,KW10,700,KKTWE64635
null,TBX05735,VCGW080202S01035MET,KBN10M,2395,KKTBX05735
null,TBZ05735,VCGW080202S01035MET,KBN25M,2395,KKTBZ05735
null,TBN05731,VCGW080202T00815ME,KBN05M,2395,KKTBN05731
null,TBX05731,VCGW080202T00815ME,KBN10M,2395,KKTBX05731
null,TBZ05731,VCGW080202T00815ME,KBN25M,2395,KKTBZ05731
null,TBA05731,VCGW080202T00815ME,KBN35M,2395,KKTBA05731
null,TBV05731,VCGW080202T00815ME,KBN510,2290,KKTBV05731
null,TBW05731,VCGW080202T00815ME,KBN525,2290,KKTBW05731
null,TFB05731,VCGW080202T00815ME,KBN475,2290,KKTFB05731
null,TBX05760,VCGW080202T00815SE,KBN10M,1575,KKTBX05760
null,TBZ05760,VCGW080202T00815SE,KBN25M,1575,KKTBZ05760
null,TBV05760,VCGW080202T00815SE,KBN510,1520,KKTBV05760
null,TBW05760,VCGW080202T00815SE,KBN525,1520,KKTBW05760
null,TBX05736,VCGW080204S01035MET,KBN10M,2395,KKTBX05736
null,TBZ05736,VCGW080204S01035MET,KBN25M,2395,KKTBZ05736
null,TBW05770,VCGW080204S01035SET,KBN525,1520,KKTBW05770
null,TBN05732,VCGW080204T00815ME,KBN05M,2395,KKTBN05732
null,TBX05732,VCGW080204T00815ME,KBN10M,2395,KKTBX05732
null,TBZ05732,VCGW080204T00815ME,KBN25M,2395,KKTBZ05732
null,TBA05732,VCGW080204T00815ME,KBN35M,2395,KKTBA05732
null,TBV05732,VCGW080204T00815ME,KBN510,2290,KKTBV05732
null,TBW05732,VCGW080204T00815ME,KBN525,2290,KKTBW05732
null,TBB05732,VCGW080204T00815ME,KBN60M,2395,KKTBB05732
null,TFB05732,VCGW080204T00815ME,KBN475,2290,KKTFB05732
null,TBX05761,VCGW080204T00815SE,KBN10M,1575,KKTBX05761
null,TBV05761,VCGW080204T00815SE,KBN510,1520,KKTBV05761
null,TBW05761,VCGW080204T00815SE,KBN525,1520,KKTBW05761
null,TBZ05737,VCGW080208S01035MET,KBN25M,2395,KKTBZ05737
null,TBW05771,VCGW080208S01035SET,KBN525,1520,KKTBW05771
null,TBN05733,VCGW080208T00815ME,KBN05M,2395,KKTBN05733
null,TBB05733,VCGW080208T00815ME,KBN60M,2290,KKTBB05733
null,TFB05733,VCGW080208T00815ME,KBN475,2290,KKTFB05733
null,TBE00932,VCMT080201,KPD010,4830,KKTBE00932
null,TBR05835,VCMT080201NE,KPD001,4495,KKTBR05835
null,TBR05832,VCMT080202,KPD001,4390,KKTBR05832
null,TBE00933,VCMT080202,KPD010,4830,KKTBE00933
null,TAA07500,VCMT080202HQ,CA510,250,KKTAA07500
null,TAB07500,VCMT080202HQ,CA515,250,KKTAB07500
null,TAC07500,VCMT080202HQ,CA525,250,KKTAC07500
null,TAD07500,VCMT080202HQ,CA530,250,KKTAD07500
null,TJQ07500,VCMT080202HQ,CA5515,260,KKTJQ07500
null,TJR07500,VCMT080202HQ,CA5525,260,KKTJR07500
null,TJW07650,VCMT080202HQ,PR1025,295,KKTJW07650
null,TKD07650,VCMT080202HQ,PR1425,295,KKTKD07650
null,TKT03790,VCMT080202HQ,PR930,295,KKTKT03790
null,TJC07650,VCMT080202HQ,PV7010,260,KKTJC07650
null,TJL07650,VCMT080202HQ,PV7020,270,KKTJL07650
null,TJM07650,VCMT080202HQ,PV7025,260,KKTJM07650
null,TLD07650,VCMT080202HQ,PV720,260,KKTLD07650
null,TKZ03790,VCMT080202HQ,PV90,270,KKTKZ03790
null,TSJ03090,VCMT080202HQ,TN60,250,KKTSJ03090
null,TSC07650,VCMT080202HQ,TN6010,240,KKTSC07650
null,TSQ07650,VCMT080202HQ,TN6020,240,KKTSQ07650
null,TSR07650,VCMT080202HQ,TN620,240,KKTSR07650
null,TLC07650,VCMT080202HQ,PR1535,295,KKTLC07650
null,TBR05836,VCMT080202NE,KPD001,4495,KKTBR05836
null,TAA07509,VCMT080202PP,CA510,250,KKTAA07509
null,TAB07509,VCMT080202PP,CA515,250,KKTAB07509
null,TAC07509,VCMT080202PP,CA525,250,KKTAC07509
null,TAD07509,VCMT080202PP,CA530,250,KKTAD07509
null,TKB07663,VCMT080202PP,PR1225,295,KKTKB07663
null,TKD07663,VCMT080202PP,PR1425,295,KKTKD07663
null,TJC07690,VCMT080202PP,PV7010,260,KKTJC07690
null,TLD07690,VCMT080202PP,PV720,260,KKTLD07690
null,TSC07690,VCMT080202PP,TN6010,240,KKTSC07690
null,TSR07690,VCMT080202PP,TN620,240,KKTSR07690
null,TLC07663,VCMT080202PP,PR1535,295,KKTLC07663
null,TBR05840,VCMT080202SE,KPD001,1345,KKTBR05840
null,TAA07505,VCMT080202VF,CA510,250,KKTAA07505
null,TAB07505,VCMT080202VF,CA515,250,KKTAB07505
null,TAC07505,VCMT080202VF,CA525,250,KKTAC07505
null,TAD07505,VCMT080202VF,CA530,250,KKTAD07505
null,TJS07505,VCMT080202VF,CA5505,260,KKTJS07505
null,TJQ07505,VCMT080202VF,CA5515,260,KKTJQ07505
null,TJR07505,VCMT080202VF,CA5525,260,KKTJR07505
null,TJW07660,VCMT080202VF,PR1025,295,KKTJW07660
null,TKD07660,VCMT080202VF,PR1425,295,KKTKD07660
null,TKT03795,VCMT080202VF,PR930,295,KKTKT03795
null,TJC07660,VCMT080202VF,PV7010,260,KKTJC07660
null,TJL07660,VCMT080202VF,PV7020,270,KKTJL07660
null,TJM07660,VCMT080202VF,PV7025,260,KKTJM07660
null,TLD07660,VCMT080202VF,PV720,260,KKTLD07660
null,TSC07660,VCMT080202VF,TN6010,240,KKTSC07660
null,TSQ07660,VCMT080202VF,TN6020,240,KKTSQ07660
null,TSR07660,VCMT080202VF,TN620,240,KKTSR07660
null,TLC07660,VCMT080202VF,PR1535,295,KKTLC07660
null,TBR05833,VCMT080204,KPD001,4390,KKTBR05833
null,TBE00934,VCMT080204,KPD010,4830,KKTBE00934
null,TAA07501,VCMT080204HQ,CA510,250,KKTAA07501
null,TAB07501,VCMT080204HQ,CA515,250,KKTAB07501
null,TAC07501,VCMT080204HQ,CA525,250,KKTAC07501
null,TAD07501,VCMT080204HQ,CA530,250,KKTAD07501
null,TJQ07501,VCMT080204HQ,CA5515,260,KKTJQ07501
null,TJR07501,VCMT080204HQ,CA5525,260,KKTJR07501
null,TJT07501,VCMT080204HQ,CA5535,260,KKTJT07501
null,TJU07501,VCMT080204HQ,CA6515,250,KKTJU07501
null,TJV07501,VCMT080204HQ,CA6525,250,KKTJV07501
null,TJW07651,VCMT080204HQ,PR1025,295,KKTJW07651
null,TJZ07501,VCMT080204HQ,PR1125,250,KKTJZ07501
null,TKD07651,VCMT080204HQ,PR1425,295,KKTKD07651
null,TKT03791,VCMT080204HQ,PR930,295,KKTKT03791
null,TJC07651,VCMT080204HQ,PV7010,260,KKTJC07651
null,TJL07651,VCMT080204HQ,PV7020,270,KKTJL07651
null,TJM07651,VCMT080204HQ,PV7025,260,KKTJM07651
null,TLD07651,VCMT080204HQ,PV720,260,KKTLD07651
null,TKZ03791,VCMT080204HQ,PV90,270,KKTKZ03791
null,TSJ03091,VCMT080204HQ,TN60,250,KKTSJ03091
null,TSC07651,VCMT080204HQ,TN6010,240,KKTSC07651
null,TSQ07651,VCMT080204HQ,TN6020,240,KKTSQ07651
null,TSR07651,VCMT080204HQ,TN620,240,KKTSR07651
null,TLC07651,VCMT080204HQ,PR1535,295,KKTLC07651
null,TBR05837,VCMT080204NE,KPD001,4495,KKTBR05837
null,TAA07510,VCMT080204PP,CA510,250,KKTAA07510
null,TAB07510,VCMT080204PP,CA515,250,KKTAB07510
null,TAC07510,VCMT080204PP,CA525,250,KKTAC07510
null,TAD07510,VCMT080204PP,CA530,250,KKTAD07510
null,TKB07664,VCMT080204PP,PR1225,295,KKTKB07664
null,TKD07664,VCMT080204PP,PR1425,295,KKTKD07664
null,TJC07691,VCMT080204PP,PV7010,260,KKTJC07691
null,TLD07691,VCMT080204PP,PV720,260,KKTLD07691
null,TSC07691,VCMT080204PP,TN6010,240,KKTSC07691
null,TSR07691,VCMT080204PP,TN620,240,KKTSR07691
null,TLC07664,VCMT080204PP,PR1535,295,KKTLC07664
null,TBR05841,VCMT080204SE,KPD001,1345,KKTBR05841
null,TAA07506,VCMT080204VF,CA510,250,KKTAA07506
null,TAB07506,VCMT080204VF,CA515,250,KKTAB07506
null,TAC07506,VCMT080204VF,CA525,250,KKTAC07506
null,TAD07506,VCMT080204VF,CA530,250,KKTAD07506
null,TJS07506,VCMT080204VF,CA5505,260,KKTJS07506
null,TJQ07506,VCMT080204VF,CA5515,260,KKTJQ07506
null,TJR07506,VCMT080204VF,CA5525,260,KKTJR07506
null,TJW07661,VCMT080204VF,PR1025,295,KKTJW07661
null,TKD07661,VCMT080204VF,PR1425,295,KKTKD07661
null,TKT03796,VCMT080204VF,PR930,295,KKTKT03796
null,TJC07661,VCMT080204VF,PV7010,260,KKTJC07661
null,TJL07661,VCMT080204VF,PV7020,270,KKTJL07661
null,TJM07661,VCMT080204VF,PV7025,260,KKTJM07661
null,TLD07661,VCMT080204VF,PV720,260,KKTLD07661
null,TSC07661,VCMT080204VF,TN6010,240,KKTSC07661
null,TSQ07661,VCMT080204VF,TN6020,240,KKTSQ07661
null,TSR07661,VCMT080204VF,TN620,240,KKTSR07661
null,TLC07661,VCMT080204VF,PR1535,295,KKTLC07661
null,TBR05834,VCMT080208,KPD001,4390,KKTBR05834
null,TBE00935,VCMT080208,KPD010,4830,KKTBE00935
null,TBR05838,VCMT080208NE,KPD001,4495,KKTBR05838
null,TBR05842,VCMT080208SE,KPD001,1345,KKTBR05842
null,TAC07511,VCMT110304HQ,CA525,265,KKTAC07511
null,TAD07511,VCMT110304HQ,CA530,265,KKTAD07511
null,TJQ07511,VCMT110304HQ,CA5515,280,KKTJQ07511
null,TJR07511,VCMT110304HQ,CA5525,280,KKTJR07511
null,TSJ63072,VCMT110304HQ,TN60,250,KKTSJ63072
null,TAC07531,VCMT160404HQ,CA525,345,KKTAC07531
null,TAD07531,VCMT160404HQ,CA530,345,KKTAD07531
null,TJQ07531,VCMT160404HQ,CA5515,365,KKTJQ07531
null,TJR07531,VCMT160404HQ,CA5525,365,KKTJR07531
null,TKZ63797,VCMT160404HQ,PV90,380,KKTKZ63797
null,TSJ63082,VCMT160404HQ,TN60,340,KKTSJ63082
null,TAA07535,VCMT160404PP,CA510,345,KKTAA07535
null,TAB07535,VCMT160404PP,CA515,345,KKTAB07535
null,TAC07535,VCMT160404PP,CA525,345,KKTAC07535
null,TAD07535,VCMT160404PP,CA530,345,KKTAD07535
null,TKB07702,VCMT160404PP,PR1225,355,KKTKB07702
null,TKD07702,VCMT160404PP,PR1425,355,KKTKD07702
null,TJC07702,VCMT160404PP,PV7010,340,KKTJC07702
null,TLD07702,VCMT160404PP,PV720,340,KKTLD07702
null,TSC07702,VCMT160404PP,TN6010,305,KKTSC07702
null,TSR07702,VCMT160404PP,TN620,305,KKTSR07702
null,TLC07702,VCMT160404PP,PR1535,355,KKTLC07702
null,TAC07532,VCMT160408HQ,CA525,345,KKTAC07532
null,TAD07532,VCMT160408HQ,CA530,345,KKTAD07532
null,TJR07532,VCMT160408HQ,CA5525,365,KKTJR07532
null,TKZ63798,VCMT160408HQ,PV90,380,KKTKZ63798
null,TSJ63083,VCMT160408HQ,TN60,340,KKTSJ63083
null,TAA07536,VCMT160408PP,CA510,345,KKTAA07536
null,TAB07536,VCMT160408PP,CA515,345,KKTAB07536
null,TAC07536,VCMT160408PP,CA525,345,KKTAC07536
null,TAD07536,VCMT160408PP,CA530,345,KKTAD07536
null,TKB07703,VCMT160408PP,PR1225,355,KKTKB07703
null,TKD07703,VCMT160408PP,PR1425,355,KKTKD07703
null,TJC07703,VCMT160408PP,PV7010,340,KKTJC07703
null,TLD07703,VCMT160408PP,PV720,340,KKTLD07703
null,TSC07703,VCMT160408PP,TN6010,305,KKTSC07703
null,TSR07703,VCMT160408PP,TN620,305,KKTSR07703
null,TLC07703,VCMT160408PP,PR1535,355,KKTLC07703
null,TKE15105,VNBR0103-005S,PR1225,1850,KKTKE15105
null,TKT09560,VNBR0103-005S,PR930,1925,KKTKT09560
null,TKE15106,VNBR0105-005S,PR1225,1930,KKTKE15106
null,TKT09561,VNBR0105-005S,PR930,2000,KKTKT09561
null,TKE15109,VNBR01503-005S,PR1225,1850,KKTKE15109
null,TKT09562,VNBR01503-005S,PR930,1980,KKTKT09562
null,TKE15110,VNBR01503-01S,PR1225,1850,KKTKE15110
null,TKT09577,VNBR01503-01S,PR930,1980,KKTKT09577
null,TKE15113,VNBR01505-005S,PR1225,1930,KKTKE15113
null,TKT09563,VNBR01505-005S,PR930,2000,KKTKT09563
null,TKE15114,VNBR01505-01S,PR1225,1930,KKTKE15114
null,TKT09572,VNBR01505-01S,PR930,2060,KKTKT09572
null,TWE06996,VNBR0206-003,KW10,825,KKTWE06996
null,TKE15000,VNBR0206-003,PR1225,830,KKTKE15000
null,TKT09246,VNBR0206-003,PR930,865,KKTKT09246
null,TWE07060,VNBR0206-003NB,KW10,825,KKTWE07060
null,TKT09310,VNBR0206-003NB,PR930,865,KKTKT09310
null,TKE15117,VNBR0206-005S,PR1225,875,KKTKE15117
null,TKT09564,VNBR0206-005S,PR930,905,KKTKT09564
null,TWE07335,VNBR0206-01,KW10,865,KKTWE07335
null,TKE15001,VNBR0206-01,PR1225,875,KKTKE15001
null,TKT09285,VNBR0206-01,PR930,960,KKTKT09285
null,TKE15118,VNBR0206-01S,PR1225,875,KKTKE15118
null,TKT09573,VNBR0206-01S,PR930,905,KKTKT09573
null,TWE07296,VNBR0206-02,KW10,825,KKTWE07296
null,TKE15002,VNBR0206-02,PR1225,830,KKTKE15002
null,TKT09476,VNBR0206-02,PR930,865,KKTKT09476
null,TWE07362,VNBR0206-02NB,KW10,825,KKTWE07362
null,TKE15121,VNBR025075-005S,PR1225,1080,KKTKE15121
null,TKT09568,VNBR025075-005S,PR930,1185,KKTKT09568
null,TKE15122,VNBR025075-01S,PR1225,1080,KKTKE15122
null,TKT09578,VNBR025075-01S,PR930,1185,KKTKT09578
null,TWE07000,VNBR0311-003,KW10,900,KKTWE07000
null,TKE15006,VNBR0311-003,PR1225,905,KKTKE15006
null,TKT09250,VNBR0311-003,PR930,940,KKTKT09250
null,TWE07066,VNBR0311-003NB,KW10,900,KKTWE07066
null,TKT09314,VNBR0311-003NB,PR930,940,KKTKT09314
null,TKE15125,VNBR0311-005S,PR1225,965,KKTKE15125
null,TKT09565,VNBR0311-005S,PR930,1000,KKTKT09565
null,TWE07336,VNBR0311-01,KW10,945,KKTWE07336
null,TKE15007,VNBR0311-01,PR1225,950,KKTKE15007
null,TKT09286,VNBR0311-01,PR930,1045,KKTKT09286
null,TKE15126,VNBR0311-01S,PR1225,965,KKTKE15126
null,TKT09574,VNBR0311-01S,PR930,1030,KKTKT09574
null,TWE07300,VNBR0311-02,KW10,900,KKTWE07300
null,TKE15008,VNBR0311-02,PR1225,905,KKTKE15008
null,TKT09480,VNBR0311-02,PR930,815,KKTKT09480
null,TWE07366,VNBR0311-02NB,KW10,900,KKTWE07366
null,TKE15129,VNBR03515-005S,PR1225,1155,KKTKE15129
null,TKT09569,VNBR03515-005S,PR930,1275,KKTKT09569
null,TKE15130,VNBR03515-01S,PR1225,1155,KKTKE15130
null,TKT09579,VNBR03515-01S,PR930,1275,KKTKT09579
null,TWE07006,VNBR0411-003,KW10,900,KKTWE07006
null,TKE15012,VNBR0411-003,PR1225,905,KKTKE15012
null,TKT09256,VNBR0411-003,PR930,940,KKTKT09256
null,TWE07072,VNBR0411-003NB,KW10,900,KKTWE07072
null,TKT09318,VNBR0411-003NB,PR930,970,KKTKT09318
null,TKE15133,VNBR0411-005S,PR1225,965,KKTKE15133
null,TKT09566,VNBR0411-005S,PR930,1030,KKTKT09566
null,TWE07337,VNBR0411-01,KW10,945,KKTWE07337
null,TKE15013,VNBR0411-01,PR1225,950,KKTKE15013
null,TKT09287,VNBR0411-01,PR930,1045,KKTKT09287
null,TKE15134,VNBR0411-01S,PR1225,965,KKTKE15134
null,TKT09575,VNBR0411-01S,PR930,1000,KKTKT09575
null,TWE07306,VNBR0411-02,KW10,900,KKTWE07306
null,TKE15014,VNBR0411-02,PR1225,905,KKTKE15014
null,TKT09486,VNBR0411-02,PR930,940,KKTKT09486
null,TBR30201,VNBR0411-02NB,KPD001,6270,KKTBR30201
null,TBE07630,VNBR0411-02NB,KPD010,6900,KKTBE07630
null,TWE07372,VNBR0411-02NB,KW10,900,KKTWE07372
null,TKE15135,VNBR0411-02S,PR1225,965,KKTKE15135
null,TKT09590,VNBR0411-02S,PR930,1030,KKTKT09590
null,TWE07008,VNBR0420-003,KW10,980,KKTWE07008
null,TKE15018,VNBR0420-003,PR1225,975,KKTKE15018
null,TKT09258,VNBR0420-003,PR930,1015,KKTKT09258
null,TWE07074,VNBR0420-003NB,KW10,980,KKTWE07074
null,TKT09320,VNBR0420-003NB,PR930,1045,KKTKT09320
null,TKE15139,VNBR0420-005S,PR1225,1040,KKTKE15139
null,TKT09567,VNBR0420-005S,PR930,1110,KKTKT09567
null,TWE07338,VNBR0420-01,KW10,1025,KKTWE07338
null,TKE15019,VNBR0420-01,PR1225,1015,KKTKE15019
null,TKT09288,VNBR0420-01,PR930,1120,KKTKT09288
null,TKE15140,VNBR0420-01S,PR1225,1040,KKTKE15140
null,TKT09576,VNBR0420-01S,PR930,1110,KKTKT09576
null,TWE07308,VNBR0420-02,KW10,980,KKTWE07308
null,TKE15020,VNBR0420-02,PR1225,975,KKTKE15020
null,TKT09488,VNBR0420-02,PR930,1015,KKTKT09488
null,TBR30203,VNBR0420-02NB,KPD001,6270,KKTBR30203
null,TBE07638,VNBR0420-02NB,KPD010,6900,KKTBE07638
null,TWE07374,VNBR0420-02NB,KW10,980,KKTWE07374
null,TKE15141,VNBR0420-02S,PR1225,1040,KKTKE15141
null,TKT09591,VNBR0420-02S,PR930,1110,KKTKT09591
null,TWE07014,VNBR0511-003,KW10,1015,KKTWE07014
null,TKE15024,VNBR0511-003,PR1225,1010,KKTKE15024
null,TKT09264,VNBR0511-003,PR930,1050,KKTKT09264
null,TWE07080,VNBR0511-003NB,KW10,1015,KKTWE07080
null,TKT09326,VNBR0511-003NB,PR930,1080,KKTKT09326
null,TWE07339,VNBR0511-01,KW10,1060,KKTWE07339
null,TKE15025,VNBR0511-01,PR1225,1060,KKTKE15025
null,TKT09289,VNBR0511-01,PR930,1165,KKTKT09289
null,TWE07314,VNBR0511-02,KW10,1015,KKTWE07314
null,TKE15026,VNBR0511-02,PR1225,1010,KKTKE15026
null,TKT09494,VNBR0511-02,PR930,1050,KKTKT09494
null,TBR30205,VNBR0511-02NB,KPD001,6585,KKTBR30205
null,TBE07644,VNBR0511-02NB,KPD010,7245,KKTBE07644
null,TWE07380,VNBR0511-02NB,KW10,1015,KKTWE07380
null,TWE07016,VNBR0520-003,KW10,1095,KKTWE07016
null,TKE15030,VNBR0520-003,PR1225,1080,KKTKE15030
null,TKT09266,VNBR0520-003,PR930,1120,KKTKT09266
null,TWE07082,VNBR0520-003NB,KW10,1095,KKTWE07082
null,TKT09328,VNBR0520-003NB,PR930,1155,KKTKT09328
null,TWE07340,VNBR0520-01,KW10,1145,KKTWE07340
null,TKE15031,VNBR0520-01,PR1225,1130,KKTKE15031
null,TKT09290,VNBR0520-01,PR930,1245,KKTKT09290
null,TWE07316,VNBR0520-02,KW10,1095,KKTWE07316
null,TKE15032,VNBR0520-02,PR1225,1080,KKTKE15032
null,TKT09496,VNBR0520-02,PR930,1155,KKTKT09496
null,TBR30207,VNBR0520-02NB,KPD001,6585,KKTBR30207
null,TBE07646,VNBR0520-02NB,KPD010,7245,KKTBE07646
null,TWE07382,VNBR0520-02NB,KW10,1095,KKTWE07382
null,TWE07022,VNBR0620-003,KW10,1245,KKTWE07022
null,TKE15036,VNBR0620-003,PR1225,1220,KKTKE15036
null,TKT09272,VNBR0620-003,PR930,1300,KKTKT09272
null,TWE07088,VNBR0620-003NB,KW10,1245,KKTWE07088
null,TKT09334,VNBR0620-003NB,PR930,1300,KKTKT09334
null,TWE07341,VNBR0620-01,KW10,1305,KKTWE07341
null,TKE15037,VNBR0620-01,PR1225,1280,KKTKE15037
null,TKT09291,VNBR0620-01,PR930,1405,KKTKT09291
null,TWE07322,VNBR0620-02,KW10,1245,KKTWE07322
null,TKE15038,VNBR0620-02,PR1225,1220,KKTKE15038
null,TKT09502,VNBR0620-02,PR930,1265,KKTKT09502
